ID,Y
5972,464574.68987905345
57116,5759648.61776214
29076,2880031.1207042746
83358,8662757.849235559
84664,8796749.890526054
17164,1596941.9814811093
15703,1347612.7639418226
94703,9799683.392345168
4494,352963.3905717698
62639,6480204.152062703
390,63876.40326085852
62391,6463375.398336648
18989,1748163.432077226
49756,5062904.973394305
49414,4927828.037692864
59861,6146308.178798222
55405,5745670.475571942
33835,3418133.039003153
45723,4684089.188607949
53737,5383796.779065547
72512,7461459.666685918
55312,5669668.704573953
58750,6023522.651061654
34512,3480329.410271388
12385,1158272.8832598869
47535,4680942.2763751205
1033,93683.9862568386
4116,370693.8613729574
19497,1927690.5542161814
50936,5256239.698320393
44073,4431143.738356677
13733,1355085.7165695804
60693,6129414.226180126
86822,8911015.361840568
59976,5914907.526075039
67459,7039078.05292949
72060,7408144.000378377
15411,1520909.5823565184
2066,187155.55442582045
53516,5473294.481176779
20393,2042052.4921788138
32790,2873456.539684202
42934,4422216.735521928
79599,8280995.373391584
24730,2509179.2594851325
61839,6328479.471235591
33717,3464857.970709251
62038,6379872.484360939
86174,8947497.877865987
57944,5881825.819518798
3887,344301.621730212
2516,195082.005237423
76583,7972451.830504729
25597,2637121.4311399665
15239,1520543.4165435138
90042,8907873.285218263
95928,9885399.123471806
54829,5674045.692928054
21540,2111651.753800525
4963,391830.00304441946
34515,3434910.6883415473
13016,1208213.204751684
17015,1666859.3183532802
41843,4296435.140961413
492,45630.84008745469
12603,1198494.8189250703
72096,7523036.767955321
2658,242662.8065507481
18011,1750641.8919966707
35857,3627898.0037212293
22843,2333314.4898815653
57530,5896641.654828428
37765,3863291.9980780147
74770,7760506.418213022
63032,6479897.13326138
45407,4524183.707744457
68861,7016280.048911494
60427,6178464.814138513
2248,174257.36917131106
29125,2905925.928519308
45382,4619084.3188586
1691,139475.81510031386
95158,9730267.601045385
22949,2289502.8569689444
82480,8511470.04721354
86867,8996509.257135386
83924,8365163.740245809
45665,4619742.465084897
28281,2869433.6695964183
346,62907.33321611234
79891,7765801.991775971
70041,7119472.652331917
84169,8635524.31116485
70133,7223455.579078316
8302,771886.8583940767
74740,7774771.627561095
70050,7202436.746076777
57823,5920882.348590584
79961,8094646.376102428
18209,1874222.495639899
51986,5262655.781442246
80749,8299775.993832951
46741,4751631.584946014
19661,1993882.4563153621
34452,3487949.65447492
85471,8927058.813340925
20958,1957933.7107420324
59085,6040381.896374302
58552,6016323.400774713
1658,134082.181281477
54162,5529037.804364541
46922,4794343.968118474
54933,5640556.343663675
49164,5079090.740272039
50575,5017417.822154519
96260,10032181.627949854
68367,7125135.5591820115
66051,6829440.403468699
63764,6468203.319765566
78958,8063633.133422511
58766,6100143.119223272
9658,889508.0656541259
57458,5753409.3776052985
56037,5801957.601670054
50217,5176719.9514896795
23112,2262410.972690876
46887,4837802.161738215
30808,3070280.8654506947
64098,6648250.790034142
63404,6505665.8281097235
35298,3570318.660372265
28682,2955151.899804316
80542,8384383.724343498
80285,8271699.342233604
79480,8230087.006216879
30377,2897231.5690119066
75584,7850238.837130506
41958,4317273.476002627
42487,4227911.7941122195
73070,7450758.14612794
34202,3496334.2405153825
44425,4474555.03255543
33802,3334358.996580914
42323,4315969.186777302
95451,9860415.198505959
95845,9879571.791189948
28990,2852915.8822199027
79295,8157319.031839644
17469,1697143.6788356807
