ID,Y
5972,1988.6788254489552
57116,1989.9169037297484
29076,1985.7677884773314
83358,2002.3505195971698
84664,2030.7725581321686
17164,1995.6406198966192
15703,2042.8655908043575
94703,1993.364887982963
4494,2038.1764369025045
62639,2007.0191239196527
390,1992.2700586702094
62391,1983.6769030691469
18989,2014.2054115872936
49756,1998.1581417171371
49414,1993.8395536801265
59861,1995.6724699454905
55405,1986.8690675220778
33835,1986.314557249508
45723,1985.9642142447588
53737,2069.547677343086
72512,2003.1990685610933
55312,2007.7207452767593
58750,1999.5507919274273
34512,1976.2916524810114
12385,2003.2822290427116
47535,2043.9561788134401
1033,1982.8558515143911
4116,2018.2066094185056
19497,1998.0178282296165
50936,2040.265842183214
44073,1989.1444534630693
13733,2011.2081791574494
60693,2021.4182141723493
86822,1987.8199667140345
59976,2002.5250690350254
67459,2013.7731902765158
72060,1997.894731342567
15411,1963.4324680279033
2066,1953.3283230781105
53516,1959.288028940551
20393,2004.0491804264407
32790,1963.7734680661092
42934,2025.3095298958365
79599,1997.2505554460904
24730,1989.1472194630833
61839,2011.7034722677624
33717,1990.9390678516609
62038,2030.0330439924862
86174,2030.8080488754247
57944,1995.7224797898302
3887,2004.0961432120737
2516,2008.7790573603572
76583,2019.8736227048996
25597,1987.220342824487
15239,2010.548314180747
90042,2155.816307707988
95928,1999.9430357888316
54829,1988.4091317720765
21540,2011.0329621145531
4963,2008.3083081026184
34515,2003.11055753855
13016,1989.3406068003962
17015,2004.0683476202098
41843,1984.469945040769
492,1995.8158000934197
12603,2005.967628008933
72096,2025.8554172793476
2658,2023.8961867366095
18011,2003.2247854926677
35857,2002.1760158082152
22843,2006.1847631787114
57530,1986.3494067593506
37765,2011.3062776973075
74770,2018.8597220105491
63032,1976.5245305290803
45407,1977.0550813909797
68861,2036.5054082802142
60427,2021.4461432391029
2248,2004.9132752225128
29125,1996.711982822055
45382,1993.6726448176885
1691,2047.5575385754328
95158,2034.198205107435
22949,1984.2755071512781
82480,1979.3891994152407
86867,2010.320730118609
83924,2018.3072853520623
45665,1998.9679497296245
28281,2014.8683571756198
346,2028.9258050122558
79891,1974.3205105893599
70041,1963.2443041283873
84169,2022.6050909008306
70133,2002.0833562906873
8302,1994.3947298519674
74740,2002.255169471595
70050,1990.0151287792312
57823,1974.595858861603
79961,2048.904535257887
18209,2018.6959248184737
51986,1983.4900254389056
80749,1993.0694496403396
46741,2016.8748373237065
19661,2025.8545383234855
34452,1982.9056351395514
85471,2006.5196295448693
20958,1974.8048119960088
59085,2003.2753151108634
58552,1996.6723818810372
1658,1975.9106496822749
54162,1993.0921507133457
46922,1988.953713037447
54933,1992.2828746969165
49164,2016.1309299063985
50575,2014.2963401462084
96260,2034.0885405193342
68367,2019.599686620483
66051,2008.8309620596608
63764,1998.3085375917815
78958,1975.085437209918
58766,1999.9564183676396
9658,1994.4677849062475
57458,2003.8228605264771
56037,2020.2766591698078
50217,1988.2624927189659
23112,1972.6010395473209
46887,1991.5617803637683
30808,2003.5960444441084
64098,1977.650289036707
63404,2025.4331408716853
35298,1991.8039680963652
28682,1987.4185942399656
80542,1978.5035327611365
80285,1981.0809731229667
79480,1988.139032162069
30377,2021.3476011995924
75584,1981.5508482952034
41958,1973.7724650510957
42487,1986.4309680586848
73070,2003.4263425990835
34202,1979.3669796629517
44425,2032.2553365349877
33802,1984.7897057092075
42323,2002.5808750790227
95451,1990.8306738366389
95845,2006.8327142151834
28990,2012.0924259571054
79295,1978.6331429364066
17469,1979.0760117485636
19062,1963.0848390974736
19765,2010.3843480639516
19588,1993.6627533338417
1887,2015.8364432534165
55469,2051.4919872773175
29349,2013.8885565765445
58174,2008.4051020939714
59243,1999.7145296735366
238,1968.9921506498326
21892,1993.987968160028
49598,2009.2393212900795
72440,1990.0065407164145
76136,1985.920426176255
74701,1981.895303132855
67315,2038.945074422606
63434,2015.5914966610253
11196,2017.3746250170248
63137,1990.2638407362208
22653,1971.2342666362501
1631,1989.4984606769801
14551,1997.5836098845969
90686,2021.3434979521169
25930,2014.1928425191174
7615,2007.0599414553624
86630,1979.2083430564483
78478,2036.3537461448955
75476,1996.8795972789205
40303,2017.8165521455928
93561,1991.9863859881889
94329,2020.839911554501
45568,2010.8744741209705
87119,2016.0069882444386
26662,1979.1081148949108
48238,2016.3629824788304
13535,2015.709981561002
42468,1970.5498143901057
22534,2022.7883296634586
69445,1945.6279360900182
39439,1995.1188740692314
6230,1996.845721153351
51514,1990.9473334318634
23631,2008.4024044486353
48765,2013.5096287351007
8707,1997.6409868696007
66901,2045.1033049904133
82684,2007.1333100509564
14956,2027.3300880793588
40672,2010.6385014829752
87850,2018.2927764707285
45748,1979.6432379904052
75757,2014.2651615074808
66311,2025.2588063661349
89509,2032.7999499590378
34959,1984.0928707500145
25168,2006.7208716690086
49651,1975.1906335046338
24721,1981.0976792181718
43447,2004.7374247266596
79964,2025.471073074474
30699,2001.3431001025397
10792,1996.233097363048
4604,1996.838468401516
23377,2011.7259708896925
80284,1991.9315113443356
23136,2033.5655674356483
45315,2009.376396314386
41735,2029.1546837810045
46601,1989.7323322070852
62102,1982.7300636422287
83416,2021.2487768487051
2986,1996.0068283810263
46446,2019.3049777638075
5523,2036.204283131932
16224,2004.5544596851694
57618,2014.0444189012312
87569,2019.2590043609155
17779,2008.2975115922884
66913,2022.0015828705466
33052,1988.936853288284
54412,1971.530747159987
5235,2020.4666939027995
56123,1981.2296107338757
42491,2059.6338381341125
50511,1977.1187070825697
79795,2011.392982395421
63609,2009.1127445967406
73862,2041.141611037108
41155,1976.1849510754298
89902,2031.7841625345666
67269,1998.2718132230486
55907,2018.2265230040891
38000,1979.6786191165224
57189,1971.905983907902
61231,1963.1491872924737
29004,2020.8791584626958
55926,2012.8348678130349
8530,2016.0664957233137
80075,2025.7965107528032
79439,1947.8213998051247
61269,1994.2989940620082
30219,1998.9559381622144
39147,2014.8887061032817
8295,2001.8703667431262
70026,2022.6608605470312
44355,2011.994048777732
69111,2030.4227753340817
22230,2008.0914045350162
7020,1983.2390783534504
11088,2014.6860463698247
80496,2020.4668759116196
10914,2001.2685895095995
13307,2018.7758080251115
73068,2000.1780773560092
47126,1983.0631135228239
90375,1946.9275548302235
5959,2023.1475700189746
50376,2009.5924976015642
74055,1999.0180106998098
19050,1989.8351474320198
72238,2017.415438160129
64775,1998.5280394326185
40598,1978.3984831062064
56730,1997.252140929195
54083,2031.3164397172445
86122,1993.4016440762412
46208,2009.639483279376
13452,2012.2362137224416
86200,2004.3235837378927
26575,2020.9341149597951
91578,1985.673193548162
26981,1995.911469162779
72919,2011.4193477297458
28657,1986.8778715497053
87286,2013.2338881491062
89,2015.5811771397023
82144,2003.8383914698472
51875,2001.1224921331866
70100,2014.3873307756285
53065,1958.9403360753602
63099,2024.4985997508295
18005,2009.2891220793388
59839,1988.211602922913
717,1988.7073879251727
73234,1987.9301725484888
60098,2045.4288889347863
95069,2027.6307421165945
89472,2022.9999213705414
42448,2009.6233167606497
18970,2032.089767408341
96021,2048.343612544672
80171,1996.5564266496197
16145,2010.6359185969052
13138,2027.9086390886384
84514,2011.84216901673
80349,2008.229703591763
79274,2018.6736536155474
2975,2002.5394028548878
30596,1990.3964760800695
68640,2011.9766421475758
4410,2005.7951002716293
88157,2013.318993273507
59540,2008.7207029073215
72063,2015.6734703740603
57960,2007.0998898051814
6731,1986.6546902474902
96346,1997.4174266032642
37742,2026.6277615138517
88854,2024.4515895591587
41184,2033.4856279755948
21944,2016.6854607559417
52549,1995.7974065404221
48308,1988.9342050038413
510,1975.805547195883
11564,2016.7902341775687
1853,2009.2449553836734
91240,1942.8945533082758
35196,2041.9208068452622
23865,1979.045330500731
2402,2009.8341536267997
44898,1999.8228043019576
69917,2012.850159079212
67293,2036.6770362605205
54563,2027.5948647646371
54580,2034.5432413277797
21061,2025.8203152289823
28008,1981.9949021986513
20544,1997.5825903108678
96209,2034.7483202271126
35206,1975.249608102423
85179,2006.2654235117877
23630,2017.9799290004858
45149,1990.57768188878
79192,1992.3681115199427
23223,2002.0014287032109
72426,1970.086531160936
58811,2019.69604826228
18747,1998.1906973734901
85550,1994.4743236230368
46447,2005.2691406244014
18244,2020.4744177597656
24319,2015.5099909862672
27116,1950.4630144558582
5013,2002.857432975873
83645,1979.4627428412555
25314,2037.4837638468991
51785,2036.9906828171906
32538,1996.9189863163747
4056,1982.1895724422106
42838,1990.3720597220388
83916,1989.5476619840358
15381,1989.8014195659111
1308,1979.1166156692555
93070,1998.6678412313402
93833,2015.43491476254
61115,2001.4604576043434
78438,1997.5184245947376
4779,2030.2992035249729
74916,2000.89033571387
40843,2005.7266384939105
49674,1997.6110434157542
5652,1991.467162659838
82614,2008.2728917990132
35551,1993.199586372042
64963,2028.6093543242039
26853,1983.0482946428453
5927,1993.2902418687725
496,1994.7904887967422
84582,2027.3915224496584
3072,2013.9822270644997
43844,2041.2565299759624
76882,1968.1168277996692
69754,2014.0491159659896
58952,1987.6782595640796
13744,1968.3218968337471
42080,1996.7830855052055
16778,1974.2067345244147
54231,2040.322578479624
22014,1994.4511148129175
51190,2000.1006041900143
78104,2023.7133968889448
69186,2000.2456910633914
29021,2023.1181673858057
54343,2032.5928527889628
56693,2024.6192984146012
92585,2013.3125234406143
81710,2006.9909851846735
28665,2017.7754029727525
13716,1999.6564462317808
60008,2022.7792137621348
56,2030.577119719962
13570,1950.2446790953056
10174,1986.7875286929
26381,2017.5076682886738
81145,2067.904572466266
37587,2023.4919494800417
28712,2031.427655839915
73353,1986.2329281229117
55878,1998.7800217593597
65958,2005.9005813278015
93166,1963.275008413017
93605,2003.1343238033323
48629,1975.5541563496397
21081,1996.3977237148044
77554,2004.9552696262954
85902,2030.7687043806952
81150,2015.5059941478357
39080,2045.092633527923
29815,1979.2545159635763
22018,2021.989830456891
2579,2016.998401679053
74521,2013.3686976751333
93462,2034.9157275499417
94880,2016.1423674460339
23898,1998.4651855890056
43930,2001.6384756239138
6762,2021.8291243681988
52884,2023.7932469054003
14321,1979.469105112931
80034,2005.772348429551
27996,2023.0766786702968
62176,2008.4484454061783
8993,2001.7386006601066
54438,1997.72870434996
15029,2026.8867130998449
1255,1985.0060469741886
63532,1996.6256908671944
33621,2001.5814507755238
27844,2018.0143596241862
84914,1960.8932249522602
69692,2011.5368938571266
18501,2009.6349627339139
3569,2021.1255140737114
44141,1984.654083271815
18718,2011.5284979799394
2973,2004.3868924748492
3065,2009.9153429260784
35728,2000.2579583214751
56588,2002.124883119166
50796,1991.216336526492
77433,2016.708904848628
4237,2015.8505197516447
36572,2011.1602004897934
82880,1994.9638858329852
53739,1983.9076280373013
46307,1974.5110247435039
47142,1989.3096641618272
9697,2024.2022500386713
66206,2039.3760574766695
78690,2000.3721135302383
26943,2033.143196824664
84744,1978.772564724842
32054,1992.8717627508333
4638,2016.8911740336619
55467,2002.7917275843906
2845,2013.7402895177431
31729,2025.1278029360085
53560,1998.6463196982947
15164,2002.1077889373175
70342,1998.1760516107438
93844,2001.3853375702486
85325,2008.305574955891
60612,2003.6206057294542
43284,1957.7682486380986
3212,2007.4653735554823
39956,1994.6480191255139
83389,1987.731145189379
59772,2022.1366344868877
59229,1995.3077973164782
42112,1996.6585917612085
52055,2009.477746871434
62234,1998.2592344685029
88979,1966.9341732692258
31181,1997.8785911964778
60386,2020.9231174331649
27869,1993.5561771013727
32644,2013.9115206196
55797,1892.3964483852847
33350,2017.2902799646129
33460,2009.3169481969855
32787,2039.4839045455603
61044,1996.3726760095421
53001,2008.0240173123898
8593,1998.5555259634912
65418,2040.0314201680897
93375,2023.213849144246
36501,1995.0371993524495
83295,2011.91555393127
36179,2006.0574512075648
52213,2031.814498440924
43766,2070.5864211297467
48922,2010.0229239162013
86889,1948.0055385143658
81854,2016.2785600791829
14947,1976.16326164838
27321,1985.737948070068
76155,2004.0566735825114
10803,2028.3936346512069
37925,1993.3022757025117
44637,1982.651265418584
74245,1994.3896315871336
77955,1978.7934091728332
66267,2021.7151869326428
45626,1992.6569758064481
26791,2032.555567982962
5608,1991.027252559088
6894,1992.482511081155
63073,2028.2725048388154
19999,1993.2370223261064
12352,1983.1729783216504
41723,2014.9426241428873
3272,1998.302028026414
61219,2005.441155639932
95493,2025.5012851222657
2693,2021.0041672078842
40412,1984.4065487837936
36114,2034.8518134508756
58815,2008.9731887013825
36580,1986.2013892841596
60461,1983.9619849864628
45814,2009.6632653574102
9032,2020.4153293020468
92506,2012.8162065344015
60506,1990.1615867962269
24517,1998.0972992107788
16869,2000.5437370123936
25686,1989.58572163653
40950,2005.6432886344485
78205,1998.514119535181
60440,2001.0587161243673
80031,1993.3969605546674
16790,1968.4404537219593
37629,2013.979183531818
50655,2021.1223281649816
78396,1989.1820377562697
23317,1991.8269422515611
23453,2003.9683816754753
68290,2002.8721177622795
83018,1998.668355102029
95591,2003.625523753768
14547,1978.311266082623
13534,2004.6935355806825
83138,1987.45676072886
6458,1997.0109173461733
45314,2008.5312631118063
48947,2016.3322902793632
22030,2048.6154828134286
3469,2015.941876551006
32062,1996.5048605171366
76547,2025.5074967341766
4926,2003.2924398980583
48421,2005.4926739156274
78094,2023.3745939272096
67399,2002.0597714704134
13835,1992.0729518903554
14663,1955.3993956658203
78995,1984.6912293368107
66745,2031.9117666571863
54384,1994.18156937785
66135,2023.331897795131
17304,2048.0155910215167
2327,1975.4676230266043
20916,2002.7767082437733
55132,2002.5202105056264
76195,1997.466248233051
43784,2022.8276695119855
41672,1972.7426495607351
48799,1997.6446122056025
95604,2023.587033979744
31772,2010.2140214557753
90855,2007.7160573392118
60210,2031.3738730505952
19263,1996.7652430190724
60720,2007.2875748819367
36833,2017.8358662019966
33053,1992.2893541114358
7993,2013.5449095188485
54638,1980.4128155597873
90303,2016.8993069358282
1392,2007.0908382687617
55436,2011.077635196872
72358,2003.01996689872
80714,2029.104488145608
76561,1997.806806089561
85603,2000.854064216197
46795,2007.0750617366311
38313,2013.3234345143405
34828,1982.2999545345463
45229,2035.1090795272596
4704,2007.6780789806828
7163,1985.5389328217018
72257,2006.450780402621
70786,2024.9032411097176
42754,2010.96627686112
46378,1991.1106054475076
68847,1988.8019984497284
35602,1994.678747194187
80271,1989.9349469455021
32652,1998.5689629392207
66240,2012.5567698084012
59455,1992.2015569662801
45991,2003.0863490726113
891,1978.9500053657232
42750,1999.2325887865702
28423,1975.5095146398662
11216,2010.9450477869989
36390,1962.8643240009353
1422,1978.421682723081
60826,2000.1200712251066
59671,2028.459223713833
48333,1971.226042712229
5744,1975.5104521284363
198,1989.3975656822897
63950,2002.0669223051907
34556,2047.2429322576338
60313,1974.6805171416588
13543,1992.687183800759
75896,2022.875209394851
54992,2025.2986280627613
8789,2020.1979330381969
46548,1994.7378005585902
29442,2015.560596331388
23635,2012.5626217813317
79438,1962.8834216993416
79259,2032.82150701463
32188,1988.5675718301854
91241,1990.2987809504793
88312,2010.0405438319442
65070,1986.3945179817329
42386,2011.0064656072761
21497,1940.576043076663
91096,2000.6191078186241
63843,2032.5093910445573
76194,2000.0947731776075
33000,1996.149276070987
16223,1994.8195119888262
53170,2002.879215664661
77627,2018.1948728274426
36659,2014.4644943880116
81594,2001.783445103634
44198,2025.1629680660428
25800,2078.7986156462125
47897,2009.1349496276898
61737,2004.0242924386346
23921,2004.2707852272663
92595,2031.1735519148024
36912,1992.592473191028
74590,2010.9715363937464
91913,1988.416864509667
90329,1979.1140164874137
43517,2009.9100102620807
60109,2009.5659946572734
61011,1994.046620819481
65676,2010.9819560404696
19639,2025.2407705323023
52916,1965.9472926020896
58296,2011.5831044690012
32630,2004.2555953391081
87164,2005.9294452236559
92699,1988.2323060669107
18102,2005.0938679832616
57544,1985.0458515303064
80207,2009.3022303086916
62309,2022.2910822200167
16115,2016.560340781044
69067,2056.0167965518103
61547,1983.6666814283792
55233,1996.263708601663
82781,2044.399864904348
28693,2026.962389099724
65064,2003.236255792336
63274,1984.2850042479693
73483,1935.9712497193934
15114,2015.579592797086
80215,2024.4321382602425
3926,1942.9477266075737
85681,2028.9786519975958
92147,2020.2866867246705
49300,2026.102842588235
83251,1999.2681877840266
93663,2017.0411508742222
13654,1972.593478453048
8946,1976.2893887142839
48276,1997.0543619325497
83200,1971.5953851262477
13581,1989.6329459858991
5895,1978.3040958782954
57996,1969.7791403004776
67509,1961.9007946364422
4862,1982.878244964935
12167,2030.989942183903
22100,1994.8914278756852
23721,2003.2641715751256
20476,2034.2351334406048
91919,2010.3674760762092
79087,2001.2811057856654
5717,2014.0046060357124
12149,2017.4922441497154
27521,1993.344383506498
19108,1993.3690068378435
92053,2057.3003856774485
84990,2000.6321283494547
86500,2021.0229267497916
74318,1991.237904905417
5484,2009.8816397719274
20878,2003.561381798699
14033,1998.6583290834824
77994,2011.185465031155
55775,2004.3099004437906
46008,2012.3710879489117
