ID,Y
5972,2000.0
57116,1991.0
29076,1993.0
83358,2001.0
84664,2004.0
17164,1995.0
15703,2001.0
94703,1999.0
4494,2006.0
62639,2003.0
390,2003.0
62391,1995.0
18989,2001.0
49756,2010.0
49414,2001.0
59861,1993.0
55405,1990.0
33835,1995.0
45723,1996.0
53737,1999.0
72512,1985.0
55312,2000.0
58750,2005.0
34512,1988.0
12385,1999.0
47535,2006.0
1033,2001.0
4116,2007.0
19497,1991.0
50936,1994.0
44073,1983.0
13733,2004.0
60693,2004.0
86822,2003.0
59976,1992.0
67459,2005.0
72060,2009.0
15411,2000.0
2066,1989.0
53516,1996.0
20393,2001.0
32790,2000.0
42934,2007.0
79599,2002.0
24730,1994.0
61839,2009.0
33717,1990.0
62038,2001.0
86174,2008.0
57944,1989.0
3887,2003.0
2516,2004.0
76583,2008.0
25597,2006.0
15239,2000.0
90042,2004.0
95928,1994.0
54829,1987.0
21540,1986.0
4963,2001.0
34515,1994.0
13016,2001.0
17015,1996.0
41843,1989.0
492,2007.0
12603,1995.0
72096,2003.0
2658,2007.0
18011,1995.0
35857,1991.0
22843,1999.0
57530,1995.0
37765,1997.0
74770,2008.0
63032,1994.0
45407,1998.0
68861,1997.0
60427,1993.0
2248,2000.0
29125,2008.0
45382,1998.0
1691,2003.0
95158,2002.0
22949,2002.0
82480,2003.0
86867,2005.0
83924,1999.0
45665,1999.0
28281,1990.0
346,2011.0
79891,1996.0
70041,1992.0
84169,2007.0
70133,2005.0
8302,1995.0
74740,1983.0
70050,1995.0
57823,1981.0
79961,2003.0
18209,2003.0
51986,1994.0
80749,1996.0
46741,2004.0
19661,2008.0
34452,1992.0
85471,2002.0
20958,1996.0
59085,1999.0
58552,1993.0
1658,1993.0
54162,2011.0
46922,1991.0
54933,2006.0
49164,2005.0
50575,1990.0
96260,2007.0
68367,2006.0
66051,2003.0
63764,2003.0
78958,1987.0
58766,2002.0
9658,1991.0
57458,2006.0
56037,2005.0
50217,1993.0
23112,1987.0
46887,2002.0
30808,1991.0
64098,1993.0
63404,1995.0
35298,1991.0
28682,2002.0
80542,1986.0
80285,1993.0
79480,2004.0
30377,1996.0
75584,1993.0
41958,1990.0
42487,1994.0
73070,1993.0
34202,1991.0
44425,2002.0
33802,1988.0
42323,1989.0
95451,1993.0
95845,1998.0
28990,2005.0
79295,2009.0
17469,1993.0
19062,1995.0
19765,1999.0
19588,1999.0
1887,2004.0
55469,2005.0
29349,2000.0
58174,2004.0
59243,1992.0
238,1992.0
21892,1988.0
49598,2000.0
72440,1991.0
76136,1989.0
74701,1997.0
67315,2007.0
63434,2000.0
11196,1998.0
63137,1995.0
22653,1988.0
1631,1994.0
14551,1993.0
90686,2012.0
25930,2005.0
7615,2006.0
86630,2007.0
78478,2002.0
75476,1994.0
40303,1999.0
93561,1989.0
94329,2006.0
45568,1997.0
87119,2004.0
26662,1998.0
48238,2004.0
13535,2002.0
42468,2002.0
22534,2012.0
69445,1986.0
39439,2003.0
6230,2001.0
51514,1992.0
23631,2004.0
48765,2005.0
8707,2000.0
66901,2007.0
82684,1989.0
14956,2005.0
40672,1987.0
87850,2006.0
45748,1993.0
75757,2001.0
66311,1998.0
89509,2006.0
34959,1997.0
25168,1990.0
49651,1987.0
24721,1994.0
43447,2000.0
79964,2004.0
30699,2000.0
10792,1996.0
4604,1992.0
23377,1999.0
80284,1996.0
23136,1996.0
45315,2006.0
41735,2004.0
46601,1989.0
62102,2010.0
83416,2005.0
2986,2005.0
46446,1992.0
5523,2000.0
16224,1998.0
57618,2000.0
87569,2008.0
17779,1993.0
66913,2005.0
33052,1995.0
54412,1983.0
5235,2001.0
56123,1990.0
42491,1993.0
50511,1988.0
79795,2000.0
63609,2007.0
73862,2002.0
41155,1984.0
89902,2006.0
67269,1996.0
55907,2002.0
38000,1997.0
57189,2000.0
61231,1998.0
29004,2003.0
55926,2001.0
8530,2003.0
80075,2003.0
79439,1990.0
61269,2003.0
30219,1999.0
39147,2000.0
8295,2001.0
70026,1994.0
44355,2000.0
69111,2005.0
22230,1995.0
7020,1988.0
11088,1993.0
80496,2002.0
10914,1995.0
13307,2000.0
73068,1995.0
47126,1993.0
90375,1986.0
5959,2007.0
50376,1996.0
74055,2004.0
19050,1996.0
72238,2002.0
64775,1998.0
40598,1983.0
56730,1998.0
54083,2002.0
86122,1999.0
46208,2001.0
13452,2003.0
86200,2004.0
26575,2001.0
91578,1991.0
26981,1995.0
72919,2004.0
28657,2000.0
87286,2000.0
89,2002.0
82144,2001.0
51875,1999.0
70100,2006.0
53065,1991.0
63099,1985.0
18005,1997.0
59839,2001.0
717,2006.0
73234,1998.0
60098,2005.0
95069,2005.0
89472,2008.0
42448,2003.0
18970,2007.0
96021,1996.0
80171,1997.0
16145,1998.0
13138,2004.0
84514,1992.0
80349,2001.0
79274,2005.0
2975,1990.0
30596,1998.0
68640,2000.0
4410,1996.0
88157,2001.0
59540,1998.0
72063,2005.0
57960,1998.0
6731,1986.0
96346,1995.0
37742,2001.0
88854,2003.0
41184,2005.0
21944,2010.0
52549,2002.0
48308,1993.0
510,2001.0
11564,2006.0
1853,2003.0
91240,1992.0
35196,2006.0
23865,2001.0
2402,1989.0
44898,1999.0
69917,2006.0
67293,2007.0
54563,2006.0
54580,2005.0
21061,1992.0
28008,1994.0
20544,2000.0
96209,1999.0
35206,2002.0
85179,1998.0
23630,2006.0
45149,1992.0
79192,1989.0
23223,2002.0
72426,2003.0
58811,2002.0
18747,2001.0
85550,1998.0
46447,2002.0
18244,2003.0
24319,1984.0
27116,1987.0
5013,2002.0
83645,1997.0
25314,2003.0
51785,1998.0
32538,2002.0
4056,2009.0
42838,1989.0
83916,2004.0
15381,2002.0
1308,1994.0
93070,1991.0
93833,1996.0
61115,2006.0
78438,1985.0
4779,2000.0
74916,2001.0
40843,1989.0
49674,1991.0
5652,2005.0
82614,2001.0
35551,1988.0
64963,2008.0
26853,1998.0
5927,1999.0
496,1999.0
84582,2008.0
3072,1998.0
43844,2008.0
76882,1981.0
69754,2000.0
58952,2005.0
13744,2000.0
42080,2003.0
16778,1985.0
54231,1996.0
22014,1998.0
51190,1996.0
78104,2000.0
69186,2002.0
29021,2002.0
54343,2001.0
56693,2002.0
92585,2004.0
81710,2003.0
28665,2006.0
13716,1990.0
60008,2006.0
56,2009.0
13570,1994.0
10174,1997.0
26381,1999.0
81145,1993.0
37587,2003.0
28712,2010.0
73353,2000.0
55878,2002.0
65958,2006.0
93166,1999.0
93605,1999.0
48629,1996.0
21081,1994.0
77554,2001.0
85902,2010.0
81150,1997.0
39080,2008.0
29815,2008.0
22018,2005.0
2579,1996.0
74521,2005.0
93462,2003.0
94880,1992.0
23898,2003.0
43930,2005.0
6762,2006.0
52884,2007.0
14321,2002.0
80034,2009.0
27996,2007.0
62176,1989.0
8993,1995.0
54438,1987.0
15029,2003.0
1255,1999.0
63532,1996.0
33621,2005.0
27844,2005.0
84914,1991.0
69692,1997.0
18501,1999.0
3569,1993.0
44141,1998.0
18718,1992.0
2973,1989.0
3065,2008.0
35728,2008.0
56588,2000.0
50796,1998.0
77433,1999.0
4237,2006.0
36572,1992.0
82880,1996.0
53739,2004.0
46307,2006.0
47142,1997.0
9697,2007.0
66206,2004.0
78690,2002.0
26943,2004.0
84744,1988.0
32054,2004.0
4638,2005.0
55467,2011.0
2845,2006.0
31729,1994.0
53560,2003.0
15164,2003.0
70342,2007.0
93844,2002.0
85325,2000.0
60612,2001.0
43284,2001.0
3212,2001.0
39956,2000.0
83389,1996.0
59772,2002.0
59229,1990.0
42112,2002.0
52055,2000.0
62234,2001.0
88979,1993.0
31181,1989.0
60386,1994.0
27869,2001.0
32644,2007.0
55797,1993.0
33350,1984.0
33460,1992.0
32787,2010.0
61044,2008.0
53001,1996.0
8593,2010.0
65418,1996.0
93375,2005.0
36501,1999.0
83295,1990.0
36179,1999.0
52213,2010.0
43766,1998.0
48922,1995.0
86889,2000.0
81854,1996.0
14947,2002.0
27321,1993.0
76155,2004.0
10803,2003.0
37925,1991.0
44637,2004.0
74245,1994.0
77955,1984.0
66267,2008.0
45626,2006.0
26791,2002.0
5608,1997.0
6894,2002.0
63073,2006.0
19999,2001.0
12352,1998.0
41723,2002.0
3272,1995.0
61219,2003.0
95493,2004.0
2693,2005.0
40412,1997.0
36114,2007.0
58815,2004.0
36580,1989.0
60461,2002.0
45814,2002.0
9032,1997.0
92506,2007.0
60506,2003.0
24517,1997.0
16869,1988.0
25686,1985.0
40950,1989.0
78205,1986.0
60440,1993.0
80031,1995.0
16790,1986.0
37629,2004.0
50655,2000.0
78396,2004.0
23317,2000.0
23453,2006.0
68290,2004.0
83018,2003.0
95591,1999.0
14547,1986.0
13534,2004.0
83138,2002.0
6458,1995.0
45314,2002.0
48947,2000.0
22030,2013.0
3469,1997.0
32062,2006.0
76547,2009.0
4926,2008.0
48421,1999.0
78094,2000.0
67399,1995.0
13835,1998.0
14663,1997.0
78995,2005.0
66745,2005.0
54384,2005.0
66135,2008.0
17304,2019.0
2327,1997.0
20916,1999.0
55132,2001.0
76195,2003.0
43784,2008.0
41672,2001.0
48799,2006.0
95604,2009.0
31772,1995.0
90855,1998.0
60210,2013.0
19263,1995.0
60720,1999.0
36833,2005.0
33053,1991.0
7993,2003.0
54638,2000.0
90303,1999.0
1392,2002.0
55436,2006.0
72358,1996.0
80714,2009.0
76561,2009.0
85603,1999.0
46795,1989.0
38313,2007.0
34828,1994.0
45229,2008.0
4704,2005.0
7163,1999.0
72257,2005.0
70786,2008.0
42754,2003.0
46378,1996.0
68847,1999.0
35602,2007.0
80271,2002.0
32652,1991.0
66240,2001.0
59455,1997.0
45991,2006.0
891,1997.0
42750,2003.0
28423,1995.0
11216,2005.0
36390,1984.0
1422,1996.0
60826,2004.0
59671,1994.0
48333,2002.0
5744,1996.0
198,2000.0
63950,2002.0
34556,2007.0
60313,1990.0
13543,1999.0
75896,1999.0
54992,2008.0
8789,2007.0
46548,2008.0
29442,1995.0
23635,2004.0
79438,1995.0
79259,2001.0
32188,1997.0
91241,1994.0
88312,2005.0
65070,1992.0
42386,1999.0
21497,1996.0
91096,1997.0
63843,2000.0
76194,2003.0
33000,1996.0
16223,1997.0
53170,2004.0
77627,2004.0
36659,1998.0
81594,2004.0
44198,2000.0
25800,2003.0
47897,1987.0
61737,2000.0
23921,2000.0
92595,1996.0
36912,1994.0
74590,1996.0
91913,1998.0
90329,1989.0
43517,2005.0
60109,2001.0
61011,2007.0
65676,2004.0
19639,2007.0
52916,1999.0
58296,1995.0
32630,1998.0
87164,1995.0
92699,1993.0
18102,1995.0
57544,1997.0
80207,2009.0
62309,1999.0
16115,2004.0
69067,2001.0
61547,2004.0
55233,1999.0
82781,1986.0
28693,2009.0
65064,1993.0
63274,1997.0
73483,1992.0
15114,1998.0
80215,2007.0
3926,1996.0
85681,1993.0
92147,2006.0
49300,2006.0
83251,2004.0
93663,1991.0
13654,1988.0
8946,1998.0
48276,2004.0
83200,1999.0
13581,1997.0
5895,1998.0
57996,1996.0
67509,2000.0
4862,1998.0
12167,2010.0
22100,1994.0
23721,2006.0
20476,2002.0
91919,2001.0
79087,1988.0
5717,1992.0
12149,2006.0
27521,1997.0
19108,2003.0
92053,1988.0
84990,2000.0
86500,2006.0
74318,1993.0
5484,2000.0
20878,1995.0
14033,1996.0
77994,1991.0
55775,1998.0
46008,1999.0
30202,1998.0
53939,2006.0
49458,2007.0
74464,2008.0
36680,2004.0
54951,1988.0
78150,1996.0
39787,1997.0
22461,1999.0
29348,1999.0
30019,1984.0
79156,1987.0
12466,2010.0
41888,1990.0
74754,2003.0
57242,1990.0
65990,1987.0
10238,1988.0
3909,1997.0
43732,1997.0
66718,2005.0
86842,2006.0
65510,1996.0
66849,2005.0
21369,2005.0
79890,2007.0
23210,2002.0
90571,1992.0
93458,2005.0
40070,1988.0
67815,1992.0
1222,2004.0
5282,2003.0
47664,1989.0
28918,2007.0
78221,1999.0
36607,2000.0
95892,2000.0
45152,2005.0
49772,2005.0
47905,1996.0
77431,2005.0
95015,2001.0
93975,1989.0
82070,1991.0
1151,2006.0
36498,1988.0
52326,2014.0
37469,1994.0
95024,2003.0
74310,2001.0
37494,1996.0
30925,1986.0
75493,2003.0
26562,1997.0
22394,1995.0
15516,1987.0
7027,1990.0
40999,2007.0
91967,2007.0
57197,2001.0
7580,1993.0
47272,1995.0
13146,1997.0
75151,1999.0
51247,2002.0
22695,1999.0
37387,1996.0
52408,1998.0
25422,2001.0
87179,2001.0
56301,2007.0
18712,2000.0
43797,2008.0
41520,2003.0
89069,1993.0
16562,2005.0
8527,2003.0
4029,1993.0
18333,2004.0
61938,2006.0
62203,2002.0
65077,1990.0
62047,2005.0
50863,1996.0
55218,1998.0
6815,2002.0
8802,1996.0
6410,2005.0
7805,1991.0
68180,1984.0
65885,2005.0
45549,2007.0
33824,1995.0
4148,1997.0
17778,1991.0
23934,1990.0
192,1994.0
11909,2005.0
79137,1992.0
20846,2007.0
53307,2005.0
21141,1992.0
8495,2009.0
47462,2004.0
7977,2005.0
95658,1992.0
1304,1991.0
41055,1987.0
2821,1994.0
11478,2005.0
64812,2005.0
27224,2003.0
87139,1991.0
46067,1996.0
54572,2002.0
67249,1995.0
17770,2004.0
2645,2004.0
81458,2006.0
29027,2001.0
83353,2000.0
39319,2008.0
70608,2006.0
16108,2008.0
49042,1989.0
6171,1998.0
60072,2004.0
33145,1994.0
38926,1993.0
77540,2000.0
54414,1992.0
65553,1989.0
18324,2004.0
93675,1994.0
23595,1998.0
6239,1989.0
89537,1994.0
77042,2017.0
8473,1998.0
17665,1998.0
376,2003.0
93167,2003.0
31620,2005.0
66996,1996.0
92785,2004.0
64465,1996.0
620,1996.0
24748,1990.0
70578,2010.0
33652,1997.0
77184,1994.0
31506,2003.0
1019,2004.0
58826,2000.0
369,2005.0
67314,2005.0
8858,2003.0
22395,1998.0
6124,2005.0
92549,2001.0
40117,2006.0
54672,1995.0
12147,2010.0
58331,1983.0
87330,2006.0
92209,2007.0
46748,1991.0
82638,1991.0
41449,2006.0
88526,2008.0
74297,2003.0
87030,1999.0
57276,2009.0
11150,2000.0
10102,1987.0
2628,1997.0
58703,1991.0
62565,1997.0
51518,1989.0
50934,2002.0
81644,1995.0
23212,2003.0
53205,2002.0
84267,1998.0
59502,2008.0
3590,1998.0
74934,1997.0
29080,2000.0
46137,2006.0
7714,1994.0
41996,2009.0
1492,1997.0
70224,1993.0
4178,2006.0
63135,2000.0
25624,1998.0
71394,2002.0
51922,2009.0
92670,2007.0
8313,1998.0
88969,2010.0
14182,2003.0
32316,2004.0
9986,1997.0
69747,1996.0
81610,1998.0
35601,2006.0
21475,1996.0
52089,2007.0
13494,1997.0
63035,1990.0
24936,2007.0
74599,2008.0
4427,1994.0
73508,1992.0
39070,1994.0
33906,2006.0
31221,1988.0
33335,1987.0
65238,2003.0
96140,2003.0
19052,1994.0
4722,1998.0
79425,2004.0
44737,1995.0
81995,2001.0
18793,1995.0
84071,2002.0
70392,1991.0
40489,2006.0
68732,1979.0
10348,1983.0
55040,2009.0
11352,1993.0
47854,2002.0
42692,2001.0
60976,1999.0
20668,2003.0
29053,1999.0
72531,1985.0
81613,1997.0
13817,2002.0
11349,1981.0
47468,2005.0
81734,1995.0
10243,1997.0
49025,2004.0
36628,1992.0
50220,1996.0
75746,2006.0
74606,1986.0
23229,2007.0
47073,1996.0
59901,2005.0
4206,2006.0
25992,1991.0
86854,2006.0
29508,1993.0
61846,2003.0
8461,2007.0
49109,2008.0
69932,2006.0
8624,1998.0
51726,2002.0
60860,2004.0
20783,1995.0
96057,2008.0
20811,2005.0
25544,2008.0
93689,1999.0
81581,2006.0
