ID,Y
5972,2003.5722874854819
57116,1971.8127730038807
29076,2005.042887852445
83358,2003.1094324782898
84664,2006.437234734517
17164,1999.9718713836664
15703,2007.4912258696006
94703,2004.9831571523177
4494,2008.7983363802405
62639,2000.858965674464
390,2007.7147755603921
62391,1989.3769249700658
18989,2008.1072228096023
49756,2007.27227041681
49414,2006.7750876068462
59861,2000.8001402066766
55405,1985.8915330007521
33835,2004.8301424790534
45723,1995.2433139222635
53737,2007.463655755575
72512,2003.0574814641202
55312,2005.799722017207
58750,2006.6406531771956
34512,1995.7768390421647
12385,2007.5149251257976
47535,2010.6444754480826
1033,2005.169553403632
4116,2008.8112376639647
19497,1991.718524271328
50936,2006.00008736551
44073,1990.8031114606806
13733,2005.9743251975872
60693,2007.0160212791245
86822,2006.033015032206
59976,2003.265964911346
67459,2008.3180767427975
72060,2008.4295272590095
15411,2004.1438586047016
2066,1989.6364617063566
53516,2006.82119423107
20393,2003.0866009671265
32790,2007.438763089058
42934,2005.292019179656
79599,2002.7083078464452
24730,1990.7412546823518
61839,2010.7092486281572
33717,1990.875210811731
62038,2004.1015088068561
86174,2009.1017759556985
57944,1999.45818062934
3887,2006.8625874395088
2516,2006.9989821158283
76583,2009.0429772932634
25597,2008.2149633140446
15239,2002.5058613002384
90042,2007.9072301784586
95928,1997.3245670605434
54829,1994.7080643110276
21540,1994.4119244055937
4963,2003.3013636311705
34515,1998.6401523554753
13016,2006.7248146374322
17015,1997.8091831073345
41843,1977.1774818383733
492,2008.7343193252345
12603,2000.4257681660943
72096,2007.6963431905183
2658,2008.8497272937016
18011,1984.5099136649965
35857,1994.625804968351
22843,2002.132703730485
57530,2001.9869562807298
37765,1999.976993718814
74770,2006.4194220365143
63032,2000.9279096844898
45407,2005.0664315820377
68861,2003.6572402518952
60427,2003.9280705818353
2248,2003.3673826733816
29125,2007.758905773775
45382,1997.0037857848174
1691,2003.998803086335
95158,2007.434259133599
22949,1998.1725208837802
82480,1995.4901930309709
86867,2008.743841104579
83924,2008.1177960431237
45665,2004.162655348308
28281,2000.1168543133783
346,2010.7611231371152
79891,2007.2074121265764
70041,2003.344504342064
84169,2009.4637530923978
70133,2001.4586610966467
8302,2005.6288860777745
74740,1989.9793571003195
70050,1987.9358847238802
57823,1986.8310407095998
79961,2008.3403232397134
18209,2008.6230081829676
51986,2005.0403311819261
80749,2005.0762393211412
46741,2008.2550789355082
19661,2007.9502587987986
34452,2000.57829228624
85471,1998.6384483275444
20958,1995.8533390863765
59085,1987.429449199307
58552,1990.643260968774
1658,2004.9551308630998
54162,2009.1677186734291
46922,1986.891488615061
54933,2009.1835371221869
49164,2008.7969982111254
50575,1999.6644233399697
96260,2008.8563044177693
68367,2008.997421516418
66051,2004.3019881825549
63764,2007.6399691908443
78958,1997.549458742406
58766,2007.1310265839033
9658,1991.2650421279882
57458,2008.6780174913356
56037,2008.642965887294
50217,1999.8995357915246
23112,2005.5496903887527
46887,2006.1837283019604
30808,1999.3049846271397
64098,2002.665955729569
63404,2000.816339610093
35298,1995.7187906997847
28682,2003.2819972741936
80542,2002.3175244095264
80285,1994.9938511912032
79480,2007.6671630685726
30377,2006.9057581866641
75584,1992.7724888636108
41958,1996.1479514174057
42487,1992.013811161743
73070,2007.148154573403
34202,1997.26468471734
44425,2006.435757561052
33802,2001.879029653899
42323,1997.071631816641
95451,2003.256439853556
95845,2002.4964705824764
28990,2007.4673319366689
79295,2008.6896140856306
17469,1988.1428409581695
19062,1991.7054197689818
19765,1999.953739215608
19588,2005.4237848369069
1887,2008.406396499164
55469,2007.4548343709207
29349,2002.2983034075742
58174,2005.7273916704535
59243,1996.4415937015078
238,1999.8757959086067
21892,1987.6811593792777
49598,1998.809972552009
72440,2003.9058310713824
76136,1999.5487543771567
74701,2000.68478305603
67315,2005.3843100422803
63434,2001.561723261796
11196,2001.5958410061214
63137,2000.950282897169
22653,1987.1159793915003
1631,2002.6327028522487
14551,1995.1466990187764
90686,2011.4120225471192
25930,2007.7856264855104
7615,2006.349802468438
86630,2009.8092979388618
78478,2002.4373803445274
75476,2002.9958794931117
40303,2007.6546974669159
93561,1983.6358964645924
94329,2009.7063562516405
45568,2006.2250523033722
87119,2006.9241631330092
26662,1997.737476872052
48238,2007.441343864435
13535,2002.0756516208749
42468,2006.523891438958
22534,2008.4931532854334
69445,1963.6770432731369
39439,2005.0391562993168
6230,2000.9891183485731
51514,1990.3852967655307
23631,2005.3713225719337
48765,2007.4386275185482
8707,1982.2914438657322
66901,2008.948093703255
82684,1988.636651921692
14956,2009.1656726575188
40672,1998.5735815941384
87850,2007.7709111208987
45748,1976.9440653238703
75757,2007.647229192833
66311,2001.999588291901
89509,2008.4092291838174
34959,2005.5135236756269
25168,1985.0769839016416
49651,1992.7605248103732
24721,1986.8323551786564
43447,2005.2990648415182
79964,2008.2323650209903
30699,2000.4826194194204
10792,2003.4742000747751
4604,1998.7707825725013
23377,2000.8789730274123
80284,2005.2192684954396
23136,2007.0384420579567
45315,2005.8155364179079
41735,2005.3887559331108
46601,1984.7991268482024
62102,2012.3327633711197
83416,2007.1346521447858
2986,2008.027371870267
46446,2006.7533427080061
5523,2007.461938537691
16224,1997.9408965532025
57618,2004.4896944795792
87569,2008.3342701347074
17779,2006.2491649746116
66913,2008.5455784511164
33052,2002.459855624496
54412,1987.1162529156045
5235,2007.712404329793
56123,1994.8110508494897
42491,2005.3720009659478
50511,1994.0272703240198
79795,2005.9054840368422
63609,2009.0219524230124
73862,2007.4345796026469
41155,1982.128421050781
89902,2009.1899105954394
67269,1994.846726017096
55907,2005.7102583314518
38000,1995.7202490926406
57189,2004.2111594291591
61231,2001.0246167100277
29004,2005.3999493574088
55926,2005.2526527571695
8530,2002.7984194905423
80075,2005.961210066866
79439,1999.1773886819806
61269,2006.7958964678053
30219,1997.5624202593558
39147,2006.6464238172211
8295,2006.370680015649
70026,1991.235427743209
44355,1998.3608442820682
69111,2005.365037247222
22230,1997.8666297976472
7020,1982.2549730371625
11088,1993.4513729716377
80496,2003.0612567132316
10914,2000.4979896197915
13307,2005.3375616337084
73068,2006.9239649012313
47126,1998.8092548224
90375,1992.1810057490964
5959,2009.6267335812627
50376,1998.9301090027752
74055,2008.0240403908629
19050,1999.1195847371623
72238,2001.9970826852914
64775,2003.080653060652
40598,1977.0191999038311
56730,1998.046962069081
54083,2006.5371965012523
86122,2004.2211359509088
46208,2006.7335445963122
13452,2006.6569806187074
86200,2008.0577093349661
26575,2007.38898803299
91578,1999.649172290502
26981,1995.4407916206737
72919,2007.2741986139345
28657,2005.7386493370395
87286,2000.1139992950061
89,2005.4811430594623
82144,2007.4215285417235
51875,1998.79871646758
70100,2008.3904075006067
53065,2006.7833751263588
63099,1998.9171053475268
18005,1994.66102647942
59839,2004.7070983322892
717,2008.8072916419446
73234,2000.2428518295555
60098,2008.1995852737764
95069,2007.6616302968323
89472,2008.3643082631147
42448,2005.7887453066407
18970,2009.4464140833068
96021,1995.6559772830435
80171,2004.752653893081
16145,1985.6142706716576
13138,2006.4759087196517
84514,2003.1190755859927
80349,2007.08032935754
79274,2009.5574864426208
2975,2006.139216474443
30596,1992.259074069556
68640,1999.1475381202265
4410,1992.6775747896681
88157,2006.921560427717
59540,1995.3839849086069
72063,2006.8531920623473
57960,2005.0597042803065
6731,1991.520163401511
96346,2001.1419605654432
37742,2006.4979992696249
88854,2006.925208078127
41184,2008.405965688341
21944,2010.7722416464662
52549,1999.1575642676858
48308,1998.381872628639
510,2006.2345234272543
11564,2008.0193611066902
1853,2003.4438224126347
91240,1990.4606278414503
35196,2009.691635730303
23865,2006.929336650438
2402,1993.5770404385337
44898,1997.3826844782357
69917,2009.2526298276107
67293,2009.5115386461093
54563,2007.717081879041
54580,2007.4695422184159
21061,1989.2934831064333
28008,2001.1638713639659
20544,2007.5930704022521
96209,2005.642048346566
35206,2007.227540160739
85179,1998.4245730248933
23630,2005.8867378944892
45149,1992.0617408402281
79192,1995.0986813025504
23223,2006.515408972981
72426,2007.9545558080479
58811,2006.8096986551109
18747,2007.367577894176
85550,2002.3861739589847
46447,2003.0973475817068
18244,2005.6820997865307
24319,1998.01343779478
27116,1996.6830651197852
5013,2004.737044717937
83645,2007.1548829324736
25314,2005.975661622325
51785,1993.9063973904006
32538,2003.264593570825
4056,2009.043615381544
42838,1984.8020339840145
83916,2004.3821143151113
15381,2007.7056589875788
1308,1995.889362409796
93070,1990.4817605227468
93833,1999.188833106502
61115,2007.9089578660896
78438,1990.48797432906
4779,2001.1719456745254
74916,2007.1287149015961
40843,1993.1793176577771
49674,1985.320405756299
5652,2008.5976963974804
82614,2003.2802517574128
35551,1990.477095283462
64963,2009.0307512834572
26853,2005.8142199145473
5927,1997.4865765799666
496,2004.0789700311666
84582,2008.499177803637
3072,2005.4332587109338
43844,2008.1465111445802
76882,1992.2410500808555
69754,1997.3009610717515
58952,2007.7908639727568
13744,2006.4880661319564
42080,2006.0148639429672
16778,1991.1289939738153
54231,1978.331425003461
22014,2002.6641939413526
51190,2006.94240303253
78104,1998.8996480269614
69186,2003.2332224821864
29021,1999.5218178836376
54343,2005.033457198147
56693,2005.777252849881
92585,2006.8576180983387
81710,2005.2989727046138
28665,2008.7449488865905
13716,1993.6677359906416
60008,2008.2774261444697
56,2008.980249450221
13570,2007.0638822024396
10174,1998.2244895803015
26381,2001.983672679916
81145,2005.1970732037662
37587,2007.3921438426055
28712,2008.4244761796194
73353,2006.9799840759106
55878,2007.5838177439614
65958,2008.185504427027
93166,2004.6562449392309
93605,2002.2676814774463
48629,2003.6451965634626
21081,1997.222376782394
77554,2001.1701526266743
85902,2009.6330299452463
81150,1992.718618997445
39080,2010.08614805528
29815,2008.9668470734402
22018,2005.9690098763424
2579,2007.544904968549
74521,2007.6047190848649
93462,2004.84390627029
94880,1986.2855939706667
23898,2006.7324786338513
43930,2005.6332222714616
6762,2009.6769515071878
52884,2009.0598128168494
14321,2006.944142176099
80034,2007.8175898173554
27996,2009.5196163646515
62176,1977.1121019496236
8993,1992.893900521959
54438,1991.094991970957
15029,2006.1395538797015
1255,2005.2384365093371
63532,2001.5941279954736
33621,2007.1040883365554
27844,2007.7159767005323
84914,1997.2752754412313
69692,1997.7377096132277
18501,1998.981090564031
3569,2000.0808761544354
44141,2007.026574116578
18718,1999.337177466427
2973,1984.4643117908092
3065,2008.038938740849
35728,2010.63146985098
56588,2007.493230842869
50796,2005.0273126996385
77433,2006.9685591843158
4237,2006.664898880988
36572,1994.6490212908493
82880,1998.8052616360997
53739,2006.7795094437156
46307,2008.2839887251985
47142,2003.0626172129853
9697,2008.7126872534172
66206,2007.9496896097967
78690,1998.0454236451108
26943,2008.1393434599104
84744,1982.3538349375672
32054,2006.092729606426
4638,2007.6052729625508
55467,2009.5162815914562
2845,2009.3051410389512
31729,1998.8954616681808
53560,2002.3652618402016
15164,2006.411761281322
70342,2008.3301680316285
93844,2008.4003325509377
85325,2003.923702641308
60612,2006.0194914495992
43284,2007.558526948901
3212,2006.5113381500244
39956,2005.0598372136162
83389,2005.2222649406197
59772,2000.9361218286042
59229,1988.275193025128
42112,2004.189776461646
52055,2004.3183858473367
62234,2005.578800176327
88979,1999.9963679164468
31181,2002.520408106557
60386,2001.3173696171314
27869,2002.9337832792437
32644,2008.5144721737574
55797,2004.4411704549002
33350,1985.7697141825527
33460,1993.0859566534552
32787,2011.0682843169125
61044,2008.9614250673485
53001,1999.3556434191264
8593,2010.9504871808324
65418,2004.6521009015216
93375,2009.6244973973357
36501,2001.265892393836
83295,1975.3908496982765
36179,2001.6719393293652
52213,2009.1624372835693
43766,2006.297778753961
48922,1997.500261248961
86889,2006.8012456724146
81854,2001.4342359278085
14947,2009.7380263896548
27321,1988.2806156632755
76155,2006.2311817682348
10803,2008.1099583782056
37925,1968.585408140248
44637,2007.0191101246596
74245,1990.0142126346623
77955,1978.8412691889907
66267,2008.568742245839
45626,2007.2754405392736
26791,2001.0154804233284
5608,1999.082856060153
6894,2007.939385236561
63073,2008.4414128648732
19999,2006.2955465407613
12352,1993.903240810074
41723,2002.9553252836374
3272,2001.1423302327953
61219,2007.8789524570216
95493,2006.8193584921069
2693,2008.1348315545001
40412,2003.725047418071
36114,2007.4003512594338
58815,2006.1957462261746
36580,1988.6145688600354
60461,2006.9290744352925
