ID,Y
5972,2007.0
57116,1979.0
29076,2000.0
83358,2006.0
84664,2004.0
17164,1995.0
15703,2009.0
94703,2003.0
4494,2009.0
62639,2004.0
390,2009.0
62391,1990.0
18989,2007.0
49756,2008.0
49414,2007.0
59861,1996.0
55405,1991.0
33835,2002.0
45723,1998.0
53737,2008.0
72512,1996.0
55312,2005.0
58750,2009.0
34512,1995.0
12385,2006.0
47535,2010.0
1033,2006.0
4116,2009.0
19497,1993.0
50936,2007.0
44073,1987.0
13733,2007.0
60693,2009.0
86822,2003.0
59976,2002.0
67459,2008.0
72060,2009.0
15411,2005.0
2066,1996.0
53516,2007.0
20393,2002.0
32790,2006.0
42934,2007.0
79599,2007.0
24730,1994.0
61839,2009.0
33717,1993.0
62038,2004.0
86174,2009.0
57944,1996.0
3887,2007.0
2516,2007.0
76583,2009.0
25597,2009.0
15239,2002.0
90042,2011.0
95928,1996.0
54829,1991.0
21540,1996.0
4963,2004.0
34515,1998.0
13016,2003.0
17015,1993.0
41843,1991.0
492,2008.0
12603,1995.0
72096,2008.0
2658,2009.0
18011,1999.0
35857,1994.0
22843,1999.0
57530,2001.0
37765,1993.0
74770,2007.0
63032,1998.0
45407,2007.0
68861,1997.0
60427,2000.0
2248,2001.0
29125,2008.0
45382,1993.0
1691,2007.0
95158,2008.0
22949,2001.0
82480,2007.0
86867,2008.0
83924,2010.0
45665,2006.0
28281,1994.0
346,2009.0
79891,2006.0
70041,1995.0
84169,2009.0
70133,2006.0
8302,2004.0
74740,1994.0
70050,2000.0
57823,1996.0
79961,2010.0
18209,2008.0
51986,2002.0
80749,2006.0
46741,2008.0
19661,2009.0
34452,1998.0
85471,2002.0
20958,2000.0
59085,1995.0
58552,1994.0
1658,2003.0
54162,2009.0
46922,1990.0
54933,2009.0
49164,2008.0
50575,1999.0
96260,2009.0
68367,2008.0
66051,2004.0
63764,2007.0
78958,1998.0
58766,2006.0
9658,1993.0
57458,2009.0
56037,2009.0
50217,2003.0
23112,1998.0
46887,2006.0
30808,1991.0
64098,2005.0
63404,2002.0
35298,1992.0
28682,2005.0
80542,1994.0
80285,1999.0
79480,2008.0
30377,2007.0
75584,1997.0
41958,1995.0
42487,1991.0
73070,2005.0
34202,1995.0
44425,2008.0
33802,1997.0
42323,1994.0
95451,1998.0
95845,2003.0
28990,2009.0
79295,2009.0
17469,1993.0
19062,2003.0
19765,2002.0
19588,2005.0
1887,2008.0
55469,2009.0
29349,2001.0
58174,2006.0
59243,1993.0
238,1998.0
21892,1991.0
49598,2002.0
72440,2000.0
76136,2001.0
74701,2002.0
67315,2005.0
63434,2002.0
11196,1998.0
63137,2002.0
22653,1992.0
1631,2001.0
14551,2002.0
90686,2010.0
25930,2008.0
7615,2008.0
86630,2009.0
78478,2001.0
75476,2003.0
40303,2008.0
93561,1994.0
94329,2009.0
45568,2005.0
87119,2009.0
26662,2000.0
48238,2009.0
13535,1998.0
42468,2008.0
22534,2009.0
69445,1980.0
39439,2006.0
6230,2004.0
51514,1989.0
23631,2006.0
48765,2008.0
8707,1999.0
66901,2010.0
82684,1986.0
14956,2008.0
40672,1991.0
87850,2008.0
45748,1992.0
75757,2007.0
66311,2000.0
89509,2009.0
34959,2007.0
25168,1987.0
49651,1995.0
24721,1990.0
43447,2006.0
79964,2008.0
30699,2002.0
10792,2000.0
4604,1991.0
23377,2003.0
80284,2004.0
23136,2003.0
45315,2008.0
41735,2006.0
46601,1988.0
62102,2010.0
83416,2007.0
2986,2009.0
46446,2003.0
5523,2008.0
16224,2003.0
57618,2003.0
87569,2008.0
17779,2002.0
66913,2009.0
33052,1997.0
54412,1994.0
5235,2008.0
56123,2003.0
42491,2004.0
50511,1989.0
79795,2006.0
63609,2009.0
73862,2008.0
41155,1990.0
89902,2009.0
67269,1995.0
55907,2005.0
38000,1997.0
57189,2008.0
61231,2006.0
29004,2005.0
55926,2003.0
8530,2004.0
80075,2007.0
79439,1996.0
61269,2007.0
30219,2003.0
39147,2007.0
8295,2006.0
70026,1995.0
44355,1999.0
69111,2006.0
22230,1995.0
7020,1989.0
11088,1993.0
80496,2003.0
10914,1998.0
13307,2005.0
73068,2006.0
47126,2000.0
90375,1996.0
5959,2009.0
50376,1997.0
74055,2008.0
19050,1997.0
72238,2001.0
64775,2000.0
40598,1983.0
56730,2000.0
54083,2006.0
86122,2004.0
46208,2007.0
13452,2007.0
86200,2007.0
26575,2009.0
91578,1995.0
26981,1996.0
72919,2008.0
28657,2005.0
87286,2001.0
89,2007.0
82144,2003.0
51875,2000.0
70100,2009.0
53065,1999.0
63099,1996.0
18005,2000.0
59839,2002.0
717,2008.0
73234,2002.0
60098,2010.0
95069,2008.0
89472,2008.0
42448,2006.0
18970,2008.0
96021,2003.0
80171,2004.0
16145,1995.0
13138,2006.0
84514,1998.0
80349,2008.0
79274,2009.0
2975,2000.0
30596,1998.0
68640,1999.0
4410,1996.0
88157,2006.0
59540,2003.0
72063,2009.0
57960,2001.0
6731,1990.0
96346,2004.0
37742,2007.0
88854,2008.0
41184,2009.0
21944,2010.0
52549,2001.0
48308,2002.0
510,2007.0
11564,2008.0
1853,2001.0
91240,1997.0
35196,2008.0
23865,2006.0
2402,1995.0
44898,1999.0
69917,2010.0
67293,2010.0
54563,2008.0
54580,2008.0
21061,1997.0
28008,1997.0
20544,2007.0
96209,2003.0
35206,2006.0
85179,2000.0
23630,2007.0
45149,1994.0
79192,1998.0
23223,2006.0
72426,2007.0
58811,2008.0
18747,2008.0
85550,2004.0
46447,2005.0
18244,2003.0
24319,1993.0
27116,1995.0
5013,2005.0
83645,2007.0
25314,2007.0
51785,1998.0
32538,2006.0
4056,2008.0
42838,1986.0
83916,2009.0
15381,2007.0
1308,1999.0
93070,1991.0
93833,2003.0
61115,2009.0
78438,1995.0
4779,2001.0
74916,2008.0
40843,1989.0
49674,1987.0
5652,2007.0
82614,2007.0
35551,1996.0
64963,2010.0
26853,2002.0
5927,2001.0
496,2001.0
84582,2008.0
3072,2001.0
43844,2008.0
76882,2001.0
69754,1995.0
58952,2009.0
13744,2006.0
42080,2004.0
16778,1992.0
54231,1993.0
22014,2002.0
51190,2003.0
78104,2003.0
69186,2000.0
