ID,Y
5972,2008.0
57116,1987.0
29076,1999.0
83358,2006.0
84664,2005.0
17164,2000.0
15703,2009.0
94703,2003.0
4494,2008.0
62639,2004.0
390,2007.0
62391,1993.0
18989,2007.0
49756,2008.0
49414,2007.0
59861,1996.0
55405,1989.0
33835,2000.0
45723,1999.0
53737,2006.0
72512,1995.0
55312,2005.0
58750,2007.0
34512,1994.0
12385,2004.0
47535,2011.0
1033,2004.0
4116,2008.0
19497,1993.0
50936,2004.0
44073,1990.0
13733,2007.0
60693,2008.0
86822,2004.0
59976,2000.0
67459,2008.0
72060,2011.0
15411,2005.0
2066,1994.0
53516,2005.0
20393,2002.0
32790,2006.0
42934,2006.0
79599,2006.0
24730,1994.0
61839,2009.0
33717,1992.0
62038,2005.0
86174,2009.0
57944,1996.0
3887,2007.0
2516,2006.0
76583,2010.0
25597,2008.0
15239,2000.0
90042,2009.0
95928,1996.0
54829,1990.0
21540,1996.0
4963,2003.0
34515,2001.0
13016,2004.0
17015,1994.0
41843,1988.0
492,2008.0
12603,1995.0
72096,2007.0
2658,2008.0
18011,1999.0
35857,1992.0
22843,2000.0
57530,2001.0
37765,1996.0
74770,2007.0
63032,1997.0
45407,2005.0
68861,1999.0
60427,2001.0
2248,2000.0
29125,2009.0
45382,1995.0
1691,2008.0
95158,2008.0
22949,2002.0
82480,2005.0
86867,2008.0
83924,2010.0
45665,2005.0
28281,1994.0
346,2010.0
79891,2006.0
70041,1994.0
84169,2010.0
70133,2007.0
8302,2003.0
74740,1992.0
70050,1999.0
57823,1994.0
79961,2009.0
18209,2009.0
51986,2000.0
80749,2005.0
46741,2008.0
19661,2008.0
34452,1995.0
85471,2001.0
20958,2001.0
59085,1997.0
58552,1995.0
1658,2002.0
54162,2010.0
46922,1989.0
54933,2008.0
49164,2009.0
50575,2000.0
96260,2008.0
68367,2008.0
66051,2003.0
63764,2007.0
78958,1999.0
58766,2006.0
9658,1991.0
57458,2010.0
56037,2008.0
50217,2002.0
23112,1998.0
46887,2007.0
30808,1996.0
64098,2004.0
63404,2003.0
35298,1995.0
28682,2004.0
80542,1994.0
80285,1999.0
79480,2007.0
30377,2006.0
75584,1997.0
41958,1995.0
42487,1994.0
73070,2005.0
34202,1996.0
44425,2006.0
33802,1996.0
42323,1992.0
95451,1998.0
95845,2002.0
28990,2010.0
79295,2010.0
17469,1995.0
19062,1999.0
19765,2001.0
19588,2007.0
1887,2008.0
55469,2010.0
29349,2002.0
58174,2006.0
59243,1995.0
238,1995.0
21892,1990.0
49598,2001.0
72440,2000.0
76136,2000.0
74701,2001.0
67315,2005.0
63434,2001.0
11196,1998.0
63137,2001.0
22653,1991.0
1631,2000.0
14551,2002.0
90686,2010.0
25930,2008.0
7615,2008.0
86630,2009.0
78478,2003.0
75476,2003.0
40303,2008.0
93561,1994.0
94329,2009.0
45568,2004.0
87119,2009.0
26662,2002.0
48238,2009.0
13535,1999.0
42468,2008.0
22534,2009.0
69445,1978.0
39439,2006.0
6230,2004.0
51514,1990.0
23631,2007.0
48765,2006.0
8707,1999.0
66901,2010.0
82684,1986.0
14956,2007.0
40672,1989.0
87850,2008.0
45748,1994.0
75757,2006.0
66311,2001.0
89509,2009.0
34959,2005.0
25168,1989.0
49651,1994.0
24721,1992.0
43447,2005.0
79964,2009.0
30699,2001.0
10792,2000.0
4604,1997.0
23377,2002.0
80284,2003.0
23136,2003.0
45315,2007.0
41735,2007.0
46601,1990.0
62102,2011.0
83416,2007.0
2986,2009.0
46446,2004.0
5523,2007.0
16224,2002.0
57618,2004.0
87569,2008.0
17779,2000.0
66913,2009.0
33052,1998.0
54412,1991.0
5235,2007.0
56123,2001.0
42491,2003.0
50511,1992.0
79795,2007.0
63609,2009.0
73862,2008.0
41155,1991.0
89902,2009.0
67269,1995.0
55907,2005.0
38000,1998.0
57189,2007.0
61231,2003.0
29004,2006.0
55926,2003.0
8530,2003.0
80075,2007.0
79439,1995.0
61269,2007.0
30219,2004.0
39147,2006.0
8295,2006.0
70026,1994.0
44355,2000.0
69111,2006.0
22230,1996.0
7020,1992.0
11088,1992.0
80496,2004.0
10914,1997.0
13307,2003.0
73068,2006.0
47126,2000.0
90375,1995.0
5959,2010.0
50376,1997.0
74055,2008.0
19050,1998.0
72238,2001.0
64775,2001.0
40598,1983.0
56730,2001.0
54083,2007.0
86122,2003.0
46208,2006.0
13452,2007.0
86200,2007.0
26575,2009.0
91578,1994.0
26981,1997.0
72919,2008.0
28657,2004.0
87286,2001.0
89,2007.0
82144,2003.0
51875,1998.0
70100,2009.0
53065,2001.0
63099,1995.0
18005,2002.0
59839,2005.0
717,2007.0
73234,2001.0
60098,2010.0
95069,2009.0
89472,2008.0
42448,2007.0
18970,2007.0
96021,2002.0
80171,2004.0
16145,1995.0
13138,2006.0
84514,2000.0
80349,2008.0
79274,2009.0
2975,2001.0
30596,1997.0
68640,1998.0
4410,1996.0
88157,2006.0
59540,2003.0
72063,2009.0
57960,2002.0
6731,1991.0
96346,2003.0
37742,2006.0
88854,2007.0
41184,2010.0
21944,2010.0
52549,1999.0
48308,2001.0
510,2006.0
11564,2008.0
1853,2000.0
91240,1998.0
35196,2008.0
23865,2007.0
2402,1995.0
44898,1999.0
69917,2009.0
67293,2009.0
54563,2007.0
54580,2007.0
21061,1996.0
28008,1996.0
20544,2006.0
96209,2003.0
35206,2007.0
85179,2003.0
23630,2007.0
45149,1994.0
79192,1998.0
23223,2006.0
72426,2004.0
58811,2008.0
18747,2007.0
85550,2004.0
46447,2004.0
18244,2004.0
24319,1992.0
27116,1991.0
5013,2005.0
83645,2008.0
25314,2007.0
51785,1999.0
32538,2005.0
4056,2008.0
42838,1990.0
83916,2010.0
15381,2007.0
1308,1998.0
93070,1992.0
93833,2004.0
61115,2009.0
78438,1993.0
4779,2001.0
74916,2007.0
40843,1989.0
49674,1987.0
5652,2007.0
82614,2006.0
35551,1992.0
64963,2009.0
26853,2003.0
5927,2002.0
496,2003.0
84582,2008.0
3072,2002.0
43844,2008.0
76882,1991.0
69754,1997.0
58952,2007.0
13744,2006.0
42080,2005.0
16778,1991.0
54231,1996.0
22014,2002.0
51190,2003.0
78104,2002.0
69186,2000.0
29021,2000.0
54343,2005.0
56693,2007.0
92585,2006.0
81710,2007.0
28665,2009.0
13716,1990.0
60008,2008.0
56,2009.0
13570,2002.0
10174,1998.0
26381,2005.0
81145,2003.0
37587,2008.0
28712,2010.0
73353,2001.0
55878,2006.0
65958,2008.0
93166,1998.0
93605,2001.0
48629,2002.0
21081,1992.0
77554,2001.0
85902,2009.0
81150,1996.0
39080,2009.0
29815,2010.0
22018,2007.0
2579,2004.0
74521,2008.0
93462,2006.0
94880,1993.0
23898,2006.0
43930,2008.0
6762,2009.0
52884,2008.0
14321,2005.0
80034,2008.0
27996,2010.0
62176,1988.0
8993,1992.0
54438,1989.0
15029,2006.0
1255,2002.0
63532,2004.0
33621,2008.0
27844,2008.0
84914,1998.0
69692,1997.0
18501,1999.0
3569,2000.0
44141,2005.0
18718,1996.0
2973,1991.0
3065,2008.0
35728,2010.0
56588,2007.0
50796,2006.0
77433,2006.0
